trial,WSLS_choice,feedback,true_noise,true_win_stay,true_lose_shift,opponent_choices,cumulative_rate_WSLS,cumulative_rate_opponent
80,1,1,0.4,0.9,0.5,1,0.6625,0.475
81,1,1,0.4,0.9,0.5,1,0.6666666666666666,0.48148148148148145
82,1,0,0.4,0.9,0.5,0,0.6707317073170732,0.47560975609756095
83,1,0,0.4,0.9,0.5,0,0.6746987951807228,0.46987951807228917
84,0,0,0.4,0.9,0.5,1,0.6666666666666666,0.47619047619047616
85,1,0,0.4,0.9,0.5,0,0.6705882352941176,0.47058823529411764
86,1,1,0.4,0.9,0.5,1,0.6744186046511628,0.47674418604651164
87,1,0,0.4,0.9,0.5,0,0.6781609195402298,0.47126436781609193
88,1,0,0.4,0.9,0.5,0,0.6818181818181818,0.4659090909090909
89,0,1,0.4,0.9,0.5,0,0.6741573033707865,0.4606741573033708
90,0,0,0.4,0.9,0.5,1,0.6666666666666666,0.4666666666666667
91,1,0,0.4,0.9,0.5,0,0.6703296703296703,0.46153846153846156
92,0,0,0.4,0.9,0.5,1,0.6630434782608695,0.4673913043478261
93,0,1,0.4,0.9,0.5,0,0.6559139784946236,0.46236559139784944
94,1,0,0.4,0.9,0.5,0,0.6595744680851063,0.4574468085106383
95,1,0,0.4,0.9,0.5,0,0.6631578947368421,0.45263157894736844
96,1,1,0.4,0.9,0.5,1,0.6666666666666666,0.4583333333333333
97,1,0,0.4,0.9,0.5,0,0.6701030927835051,0.4536082474226804
98,1,0,0.4,0.9,0.5,0,0.673469387755102,0.4489795918367347
99,1,0,0.4,0.9,0.5,0,0.6767676767676768,0.4444444444444444
100,0,0,0.4,0.9,0.5,1,0.67,0.45
101,0,1,0.4,0.9,0.5,0,0.6633663366336634,0.44554455445544555
102,1,1,0.4,0.9,0.5,1,0.6666666666666666,0.45098039215686275
103,1,0,0.4,0.9,0.5,0,0.6699029126213593,0.44660194174757284
104,1,0,0.4,0.9,0.5,0,0.6730769230769231,0.4423076923076923
105,0,1,0.4,0.9,0.5,0,0.6666666666666666,0.4380952380952381
106,0,1,0.4,0.9,0.5,0,0.660377358490566,0.4339622641509434
107,0,1,0.4,0.9,0.5,0,0.6542056074766355,0.42990654205607476
108,1,0,0.4,0.9,0.5,0,0.6574074074074074,0.42592592592592593
109,0,1,0.4,0.9,0.5,0,0.6513761467889908,0.42201834862385323
110,0,1,0.4,0.9,0.5,0,0.6454545454545455,0.41818181818181815
111,0,0,0.4,0.9,0.5,1,0.6396396396396397,0.42342342342342343
112,0,1,0.4,0.9,0.5,0,0.6339285714285714,0.41964285714285715
113,0,0,0.4,0.9,0.5,1,0.6283185840707964,0.4247787610619469
114,0,1,0.4,0.9,0.5,0,0.6228070175438597,0.42105263157894735
115,0,1,0.4,0.9,0.5,0,0.6173913043478261,0.41739130434782606
116,0,0,0.4,0.9,0.5,1,0.6120689655172413,0.4224137931034483
117,0,0,0.4,0.9,0.5,1,0.6068376068376068,0.42735042735042733
118,0,1,0.4,0.9,0.5,0,0.6016949152542372,0.423728813559322
119,0,1,0.4,0.9,0.5,0,0.5966386554621849,0.42016806722689076
120,0,0,0.4,0.9,0.5,1,0.5916666666666667,0.425
1,0,1,0.4,0.9,0.7,0,0,0
2,0,0,0.4,0.9,0.7,1,0,0.5
3,1,1,0.4,0.9,0.7,1,0.3333333333333333,0.6666666666666666
4,1,1,0.4,0.9,0.7,1,0.5,0.75
5,1,1,0.4,0.9,0.7,1,0.6,0.8
6,0,0,0.4,0.9,0.7,1,0.5,0.8333333333333334
7,0,1,0.4,0.9,0.7,0,0.42857142857142855,0.7142857142857143
8,0,1,0.4,0.9,0.7,0,0.375,0.625
9,1,1,0.4,0.9,0.7,1,0.4444444444444444,0.6666666666666666
10,0,0,0.4,0.9,0.7,1,0.4,0.7
11,1,1,0.4,0.9,0.7,1,0.45454545454545453,0.7272727272727273
12,1,1,0.4,0.9,0.7,1,0.5,0.75
13,1,0,0.4,0.9,0.7,0,0.5384615384615384,0.6923076923076923
14,0,0,0.4,0.9,0.7,1,0.5,0.7142857142857143
15,0,1,0.4,0.9,0.7,0,0.4666666666666667,0.6666666666666666
16,0,0,0.4,0.9,0.7,1,0.4375,0.6875
17,0,1,0.4,0.9,0.7,0,0.4117647058823529,0.6470588235294118
18,0,1,0.4,0.9,0.7,0,0.3888888888888889,0.6111111111111112
19,1,0,0.4,0.9,0.7,0,0.42105263157894735,0.5789473684210527
20,1,0,0.4,0.9,0.7,0,0.45,0.55
21,1,0,0.4,0.9,0.7,0,0.47619047619047616,0.5238095238095238
22,0,1,0.4,0.9,0.7,0,0.45454545454545453,0.5
23,1,0,0.4,0.9,0.7,0,0.4782608695652174,0.4782608695652174
24,0,1,0.4,0.9,0.7,0,0.4583333333333333,0.4583333333333333
25,1,0,0.4,0.9,0.7,0,0.48,0.44
26,0,0,0.4,0.9,0.7,1,0.46153846153846156,0.46153846153846156
27,1,1,0.4,0.9,0.7,1,0.48148148148148145,0.48148148148148145
28,1,1,0.4,0.9,0.7,1,0.5,0.5
29,1,1,0.4,0.9,0.7,1,0.5172413793103449,0.5172413793103449
30,1,0,0.4,0.9,0.7,0,0.5333333333333333,0.5
31,1,0,0.4,0.9,0.7,0,0.5483870967741935,0.4838709677419355
32,0,1,0.4,0.9,0.7,0,0.53125,0.46875
33,1,0,0.4,0.9,0.7,0,0.5454545454545454,0.45454545454545453
34,1,1,0.4,0.9,0.7,1,0.5588235294117647,0.47058823529411764
35,1,0,0.4,0.9,0.7,0,0.5714285714285714,0.45714285714285713
36,0,0,0.4,0.9,0.7,1,0.5555555555555556,0.4722222222222222
37,0,1,0.4,0.9,0.7,0,0.5405405405405406,0.4594594594594595
38,0,1,0.4,0.9,0.7,0,0.5263157894736842,0.4473684210526316
39,0,0,0.4,0.9,0.7,1,0.5128205128205128,0.46153846153846156
40,1,1,0.4,0.9,0.7,1,0.525,0.475
41,0,0,0.4,0.9,0.7,1,0.5121951219512195,0.4878048780487805
42,1,1,0.4,0.9,0.7,1,0.5238095238095238,0.5
43,1,0,0.4,0.9,0.7,0,0.5348837209302325,0.4883720930232558
44,0,0,0.4,0.9,0.7,1,0.5227272727272727,0.5
45,0,1,0.4,0.9,0.7,0,0.5111111111111111,0.4888888888888889
46,0,0,0.4,0.9,0.7,1,0.5,0.5
47,0,0,0.4,0.9,0.7,1,0.48936170212765956,0.5106382978723404
48,0,1,0.4,0.9,0.7,0,0.4791666666666667,0.5
49,0,1,0.4,0.9,0.7,0,0.46938775510204084,0.4897959183673469
50,1,1,0.4,0.9,0.7,1,0.48,0.5
51,1,0,0.4,0.9,0.7,0,0.49019607843137253,0.49019607843137253
52,1,0,0.4,0.9,0.7,0,0.5,0.4807692307692308
53,0,0,0.4,0.9,0.7,1,0.49056603773584906,0.49056603773584906
54,0,0,0.4,0.9,0.7,1,0.48148148148148145,0.5
55,0,1,0.4,0.9,0.7,0,0.4727272727272727,0.4909090909090909
56,0,0,0.4,0.9,0.7,1,0.4642857142857143,0.5
57,1,0,0.4,0.9,0.7,0,0.47368421052631576,0.49122807017543857
58,0,0,0.4,0.9,0.7,1,0.46551724137931033,0.5
59,1,0,0.4,0.9,0.7,0,0.4745762711864407,0.4915254237288136
60,0,0,0.4,0.9,0.7,1,0.4666666666666667,0.5
61,1,1,0.4,0.9,0.7,1,0.47540983606557374,0.5081967213114754
62,1,0,0.4,0.9,0.7,0,0.4838709677419355,0.5
63,0,1,0.4,0.9,0.7,0,0.47619047619047616,0.49206349206349204
64,1,0,0.4,0.9,0.7,0,0.484375,0.484375
65,0,1,0.4,0.9,0.7,0,0.47692307692307695,0.47692307692307695
66,0,0,0.4,0.9,0.7,1,0.4696969696969697,0.48484848484848486
67,1,0,0.4,0.9,0.7,0,0.47761194029850745,0.47761194029850745
68,0,0,0.4,0.9,0.7,1,0.47058823529411764,0.4852941176470588
69,0,1,0.4,0.9,0.7,0,0.463768115942029,0.4782608695652174
70,0,0,0.4,0.9,0.7,1,0.45714285714285713,0.4857142857142857
71,0,1,0.4,0.9,0.7,0,0.4507042253521127,0.4788732394366197
72,0,0,0.4,0.9,0.7,1,0.4444444444444444,0.4861111111111111
73,1,0,0.4,0.9,0.7,0,0.4520547945205479,0.4794520547945205
74,1,1,0.4,0.9,0.7,1,0.4594594594594595,0.4864864864864865
75,0,1,0.4,0.9,0.7,0,0.4533333333333333,0.48
76,0,0,0.4,0.9,0.7,1,0.4473684210526316,0.4868421052631579
77,1,0,0.4,0.9,0.7,0,0.45454545454545453,0.4805194805194805
78,1,0,0.4,0.9,0.7,0,0.46153846153846156,0.47435897435897434
79,0,1,0.4,0.9,0.7,0,0.45569620253164556,0.46835443037974683
80,1,1,0.4,0.9,0.7,1,0.4625,0.475
81,0,0,0.4,0.9,0.7,1,0.4567901234567901,0.48148148148148145
82,0,1,0.4,0.9,0.7,0,0.45121951219512196,0.47560975609756095
83,0,1,0.4,0.9,0.7,0,0.4457831325301205,0.46987951807228917
84,0,0,0.4,0.9,0.7,1,0.44047619047619047,0.47619047619047616
85,1,0,0.4,0.9,0.7,0,0.4470588235294118,0.47058823529411764
86,0,0,0.4,0.9,0.7,1,0.4418604651162791,0.47674418604651164
87,1,0,0.4,0.9,0.7,0,0.4482758620689655,0.47126436781609193
88,0,1,0.4,0.9,0.7,0,0.4431818181818182,0.4659090909090909
89,0,1,0.4,0.9,0.7,0,0.43820224719101125,0.4606741573033708
90,0,0,0.4,0.9,0.7,1,0.43333333333333335,0.4666666666666667
91,1,0,0.4,0.9,0.7,0,0.43956043956043955,0.46153846153846156
92,0,0,0.4,0.9,0.7,1,0.43478260869565216,0.4673913043478261
93,1,0,0.4,0.9,0.7,0,0.44086021505376344,0.46236559139784944
94,0,1,0.4,0.9,0.7,0,0.43617021276595747,0.4574468085106383
95,0,1,0.4,0.9,0.7,0,0.43157894736842106,0.45263157894736844
96,0,0,0.4,0.9,0.7,1,0.4270833333333333,0.4583333333333333
97,0,1,0.4,0.9,0.7,0,0.422680412371134,0.4536082474226804
98,0,1,0.4,0.9,0.7,0,0.41836734693877553,0.4489795918367347
99,0,1,0.4,0.9,0.7,0,0.41414141414141414,0.4444444444444444
100,0,0,0.4,0.9,0.7,1,0.41,0.45
101,0,1,0.4,0.9,0.7,0,0.40594059405940597,0.44554455445544555
102,0,0,0.4,0.9,0.7,1,0.4019607843137255,0.45098039215686275
103,1,0,0.4,0.9,0.7,0,0.4077669902912621,0.44660194174757284
104,0,1,0.4,0.9,0.7,0,0.40384615384615385,0.4423076923076923
105,0,1,0.4,0.9,0.7,0,0.4,0.4380952380952381
106,0,1,0.4,0.9,0.7,0,0.39622641509433965,0.4339622641509434
107,0,1,0.4,0.9,0.7,0,0.3925233644859813,0.42990654205607476
108,0,1,0.4,0.9,0.7,0,0.3888888888888889,0.42592592592592593
109,0,1,0.4,0.9,0.7,0,0.3853211009174312,0.42201834862385323
110,1,0,0.4,0.9,0.7,0,0.39090909090909093,0.41818181818181815
111,0,0,0.4,0.9,0.7,1,0.38738738738738737,0.42342342342342343
112,1,0,0.4,0.9,0.7,0,0.39285714285714285,0.41964285714285715
113,1,1,0.4,0.9,0.7,1,0.39823008849557523,0.4247787610619469
114,1,0,0.4,0.9,0.7,0,0.40350877192982454,0.42105263157894735
115,0,1,0.4,0.9,0.7,0,0.4,0.41739130434782606
116,0,0,0.4,0.9,0.7,1,0.39655172413793105,0.4224137931034483
117,0,0,0.4,0.9,0.7,1,0.39316239316239315,0.42735042735042733
118,0,1,0.4,0.9,0.7,0,0.3898305084745763,0.423728813559322
119,1,0,0.4,0.9,0.7,0,0.3949579831932773,0.42016806722689076
120,0,0,0.4,0.9,0.7,1,0.39166666666666666,0.425
1,1,0,0.4,0.9,0.9,0,1,0
2,1,1,0.4,0.9,0.9,1,1,0.5
3,1,1,0.4,0.9,0.9,1,1,0.6666666666666666
4,1,1,0.4,0.9,0.9,1,1,0.75
5,1,1,0.4,0.9,0.9,1,1,0.8
6,1,1,0.4,0.9,0.9,1,1,0.8333333333333334
7,1,0,0.4,0.9,0.9,0,1,0.7142857142857143
8,1,0,0.4,0.9,0.9,0,1,0.625
9,1,1,0.4,0.9,0.9,1,1,0.6666666666666666
10,0,0,0.4,0.9,0.9,1,0.9,0.7
11,0,0,0.4,0.9,0.9,1,0.8181818181818182,0.7272727272727273
12,1,1,0.4,0.9,0.9,1,0.8333333333333334,0.75
13,1,0,0.4,0.9,0.9,0,0.8461538461538461,0.6923076923076923
14,0,0,0.4,0.9,0.9,1,0.7857142857142857,0.7142857142857143
15,1,0,0.4,0.9,0.9,0,0.8,0.6666666666666666
16,1,1,0.4,0.9,0.9,1,0.8125,0.6875
17,1,0,0.4,0.9,0.9,0,0.8235294117647058,0.6470588235294118
18,0,1,0.4,0.9,0.9,0,0.7777777777777778,0.6111111111111112
19,0,1,0.4,0.9,0.9,0,0.7368421052631579,0.5789473684210527
20,0,1,0.4,0.9,0.9,0,0.7,0.55
21,0,1,0.4,0.9,0.9,0,0.6666666666666666,0.5238095238095238
22,0,1,0.4,0.9,0.9,0,0.6363636363636364,0.5
23,1,0,0.4,0.9,0.9,0,0.6521739130434783,0.4782608695652174
24,0,1,0.4,0.9,0.9,0,0.625,0.4583333333333333
25,0,1,0.4,0.9,0.9,0,0.6,0.44
26,1,1,0.4,0.9,0.9,1,0.6153846153846154,0.46153846153846156
27,0,0,0.4,0.9,0.9,1,0.5925925925925926,0.48148148148148145
28,1,1,0.4,0.9,0.9,1,0.6071428571428571,0.5
29,1,1,0.4,0.9,0.9,1,0.6206896551724138,0.5172413793103449
30,1,0,0.4,0.9,0.9,0,0.6333333333333333,0.5
31,0,1,0.4,0.9,0.9,0,0.6129032258064516,0.4838709677419355
32,0,1,0.4,0.9,0.9,0,0.59375,0.46875
33,0,1,0.4,0.9,0.9,0,0.5757575757575758,0.45454545454545453
34,0,0,0.4,0.9,0.9,1,0.5588235294117647,0.47058823529411764
35,1,0,0.4,0.9,0.9,0,0.5714285714285714,0.45714285714285713
36,0,0,0.4,0.9,0.9,1,0.5555555555555556,0.4722222222222222
37,0,1,0.4,0.9,0.9,0,0.5405405405405406,0.4594594594594595
38,0,1,0.4,0.9,0.9,0,0.5263157894736842,0.4473684210526316
39,0,0,0.4,0.9,0.9,1,0.5128205128205128,0.46153846153846156
40,1,1,0.4,0.9,0.9,1,0.525,0.475
41,0,0,0.4,0.9,0.9,1,0.5121951219512195,0.4878048780487805
42,1,1,0.4,0.9,0.9,1,0.5238095238095238,0.5
43,1,0,0.4,0.9,0.9,0,0.5348837209302325,0.4883720930232558
44,0,0,0.4,0.9,0.9,1,0.5227272727272727,0.5
45,1,0,0.4,0.9,0.9,0,0.5333333333333333,0.4888888888888889
46,0,0,0.4,0.9,0.9,1,0.5217391304347826,0.5
47,1,1,0.4,0.9,0.9,1,0.5319148936170213,0.5106382978723404
48,1,0,0.4,0.9,0.9,0,0.5416666666666666,0.5
49,0,1,0.4,0.9,0.9,0,0.5306122448979592,0.4897959183673469
50,0,0,0.4,0.9,0.9,1,0.52,0.5
51,1,0,0.4,0.9,0.9,0,0.5294117647058824,0.49019607843137253
52,0,1,0.4,0.9,0.9,0,0.5192307692307693,0.4807692307692308
53,0,0,0.4,0.9,0.9,1,0.5094339622641509,0.49056603773584906
54,1,1,0.4,0.9,0.9,1,0.5185185185185185,0.5
55,1,0,0.4,0.9,0.9,0,0.5272727272727272,0.4909090909090909
56,0,0,0.4,0.9,0.9,1,0.5178571428571429,0.5
57,1,0,0.4,0.9,0.9,0,0.5263157894736842,0.49122807017543857
58,0,0,0.4,0.9,0.9,1,0.5172413793103449,0.5
59,1,0,0.4,0.9,0.9,0,0.5254237288135594,0.4915254237288136
60,1,1,0.4,0.9,0.9,1,0.5333333333333333,0.5
61,1,1,0.4,0.9,0.9,1,0.5409836065573771,0.5081967213114754
62,1,0,0.4,0.9,0.9,0,0.5483870967741935,0.5
63,1,0,0.4,0.9,0.9,0,0.5555555555555556,0.49206349206349204
64,0,1,0.4,0.9,0.9,0,0.546875,0.484375
65,0,1,0.4,0.9,0.9,0,0.5384615384615384,0.47692307692307695
66,0,0,0.4,0.9,0.9,1,0.5303030303030303,0.48484848484848486
67,1,0,0.4,0.9,0.9,0,0.5373134328358209,0.47761194029850745
68,0,0,0.4,0.9,0.9,1,0.5294117647058824,0.4852941176470588
69,1,0,0.4,0.9,0.9,0,0.5362318840579711,0.4782608695652174
70,0,0,0.4,0.9,0.9,1,0.5285714285714286,0.4857142857142857
71,1,0,0.4,0.9,0.9,0,0.5352112676056338,0.4788732394366197
72,0,0,0.4,0.9,0.9,1,0.5277777777777778,0.4861111111111111
73,1,0,0.4,0.9,0.9,0,0.5342465753424658,0.4794520547945205
74,0,0,0.4,0.9,0.9,1,0.527027027027027,0.4864864864864865
75,1,0,0.4,0.9,0.9,0,0.5333333333333333,0.48
76,0,0,0.4,0.9,0.9,1,0.5263157894736842,0.4868421052631579
77,0,1,0.4,0.9,0.9,0,0.5194805194805194,0.4805194805194805
78,0,1,0.4,0.9,0.9,0,0.5128205128205128,0.47435897435897434
79,0,1,0.4,0.9,0.9,0,0.5063291139240507,0.46835443037974683
80,0,0,0.4,0.9,0.9,1,0.5,0.475
81,0,0,0.4,0.9,0.9,1,0.49382716049382713,0.48148148148148145
82,1,0,0.4,0.9,0.9,0,0.5,0.47560975609756095
83,0,1,0.4,0.9,0.9,0,0.4939759036144578,0.46987951807228917
84,1,1,0.4,0.9,0.9,1,0.5,0.47619047619047616
85,0,1,0.4,0.9,0.9,0,0.49411764705882355,0.47058823529411764
86,0,0,0.4,0.9,0.9,1,0.4883720930232558,0.47674418604651164
87,0,1,0.4,0.9,0.9,0,0.4827586206896552,0.47126436781609193
88,0,1,0.4,0.9,0.9,0,0.4772727272727273,0.4659090909090909
89,0,1,0.4,0.9,0.9,0,0.47191011235955055,0.4606741573033708
90,0,0,0.4,0.9,0.9,1,0.4666666666666667,0.4666666666666667
91,1,0,0.4,0.9,0.9,0,0.4725274725274725,0.46153846153846156
92,0,0,0.4,0.9,0.9,1,0.4673913043478261,0.4673913043478261
93,1,0,0.4,0.9,0.9,0,0.4731182795698925,0.46236559139784944
94,0,1,0.4,0.9,0.9,0,0.46808510638297873,0.4574468085106383
95,0,1,0.4,0.9,0.9,0,0.4631578947368421,0.45263157894736844
96,1,1,0.4,0.9,0.9,1,0.46875,0.4583333333333333
97,0,1,0.4,0.9,0.9,0,0.4639175257731959,0.4536082474226804
98,0,1,0.4,0.9,0.9,0,0.45918367346938777,0.4489795918367347
99,1,0,0.4,0.9,0.9,0,0.46464646464646464,0.4444444444444444
100,0,0,0.4,0.9,0.9,1,0.46,0.45
101,1,0,0.4,0.9,0.9,0,0.46534653465346537,0.44554455445544555
102,0,0,0.4,0.9,0.9,1,0.46078431372549017,0.45098039215686275
103,1,0,0.4,0.9,0.9,0,0.46601941747572817,0.44660194174757284
104,0,1,0.4,0.9,0.9,0,0.46153846153846156,0.4423076923076923
105,0,1,0.4,0.9,0.9,0,0.45714285714285713,0.4380952380952381
106,0,1,0.4,0.9,0.9,0,0.4528301886792453,0.4339622641509434
107,0,1,0.4,0.9,0.9,0,0.4485981308411215,0.42990654205607476
108,0,1,0.4,0.9,0.9,0,0.4444444444444444,0.42592592592592593
109,0,1,0.4,0.9,0.9,0,0.44036697247706424,0.42201834862385323
110,0,1,0.4,0.9,0.9,0,0.43636363636363634,0.41818181818181815
111,1,1,0.4,0.9,0.9,1,0.44144144144144143,0.42342342342342343
112,1,0,0.4,0.9,0.9,0,0.44642857142857145,0.41964285714285715
113,0,0,0.4,0.9,0.9,1,0.4424778761061947,0.4247787610619469
114,1,0,0.4,0.9,0.9,0,0.4473684210526316,0.42105263157894735
115,0,1,0.4,0.9,0.9,0,0.4434782608695652,0.41739130434782606
116,0,0,0.4,0.9,0.9,1,0.4396551724137931,0.4224137931034483
117,1,1,0.4,0.9,0.9,1,0.4444444444444444,0.42735042735042733
118,0,1,0.4,0.9,0.9,0,0.4406779661016949,0.423728813559322
119,0,1,0.4,0.9,0.9,0,0.4369747899159664,0.42016806722689076
120,0,0,0.4,0.9,0.9,1,0.43333333333333335,0.425
1,1,0,0.5,0.3,0.3,0,1,0
2,0,0,0.5,0.3,0.3,1,0.5,0.5
3,0,0,0.5,0.3,0.3,1,0.3333333333333333,0.6666666666666666
4,0,0,0.5,0.3,0.3,1,0.25,0.75
5,0,0,0.5,0.3,0.3,1,0.2,0.8
6,0,0,0.5,0.3,0.3,1,0.16666666666666666,0.8333333333333334
7,1,0,0.5,0.3,0.3,0,0.2857142857142857,0.7142857142857143
8,1,0,0.5,0.3,0.3,0,0.375,0.625
9,1,1,0.5,0.3,0.3,1,0.4444444444444444,0.6666666666666666
10,1,1,0.5,0.3,0.3,1,0.5,0.7
11,0,0,0.5,0.3,0.3,1,0.45454545454545453,0.7272727272727273
12,1,1,0.5,0.3,0.3,1,0.5,0.75
13,1,0,0.5,0.3,0.3,0,0.5384615384615384,0.6923076923076923
14,1,1,0.5,0.3,0.3,1,0.5714285714285714,0.7142857142857143
15,0,1,0.5,0.3,0.3,0,0.5333333333333333,0.6666666666666666
16,1,1,0.5,0.3,0.3,1,0.5625,0.6875
17,1,0,0.5,0.3,0.3,0,0.5882352941176471,0.6470588235294118
18,1,0,0.5,0.3,0.3,0,0.6111111111111112,0.6111111111111112
19,1,0,0.5,0.3,0.3,0,0.631578947368421,0.5789473684210527
20,0,1,0.5,0.3,0.3,0,0.6,0.55
21,0,1,0.5,0.3,0.3,0,0.5714285714285714,0.5238095238095238
22,0,1,0.5,0.3,0.3,0,0.5454545454545454,0.5
23,0,1,0.5,0.3,0.3,0,0.5217391304347826,0.4782608695652174
24,1,0,0.5,0.3,0.3,0,0.5416666666666666,0.4583333333333333
25,0,1,0.5,0.3,0.3,0,0.52,0.44
26,0,0,0.5,0.3,0.3,1,0.5,0.46153846153846156
27,0,0,0.5,0.3,0.3,1,0.48148148148148145,0.48148148148148145
28,1,1,0.5,0.3,0.3,1,0.5,0.5
29,0,0,0.5,0.3,0.3,1,0.4827586206896552,0.5172413793103449
30,1,0,0.5,0.3,0.3,0,0.5,0.5
31,0,1,0.5,0.3,0.3,0,0.4838709677419355,0.4838709677419355
32,1,0,0.5,0.3,0.3,0,0.5,0.46875
33,1,0,0.5,0.3,0.3,0,0.5151515151515151,0.45454545454545453
34,1,1,0.5,0.3,0.3,1,0.5294117647058824,0.47058823529411764
35,0,1,0.5,0.3,0.3,0,0.5142857142857142,0.45714285714285713
36,1,1,0.5,0.3,0.3,1,0.5277777777777778,0.4722222222222222
37,1,0,0.5,0.3,0.3,0,0.5405405405405406,0.4594594594594595
38,1,0,0.5,0.3,0.3,0,0.5526315789473685,0.4473684210526316
39,1,1,0.5,0.3,0.3,1,0.5641025641025641,0.46153846153846156
40,0,0,0.5,0.3,0.3,1,0.55,0.475
41,1,1,0.5,0.3,0.3,1,0.5609756097560976,0.4878048780487805
42,0,0,0.5,0.3,0.3,1,0.5476190476190477,0.5
43,1,0,0.5,0.3,0.3,0,0.5581395348837209,0.4883720930232558
44,0,0,0.5,0.3,0.3,1,0.5454545454545454,0.5
45,0,1,0.5,0.3,0.3,0,0.5333333333333333,0.4888888888888889
46,1,1,0.5,0.3,0.3,1,0.5434782608695652,0.5
47,0,0,0.5,0.3,0.3,1,0.5319148936170213,0.5106382978723404
48,1,0,0.5,0.3,0.3,0,0.5416666666666666,0.5
49,0,1,0.5,0.3,0.3,0,0.5306122448979592,0.4897959183673469
50,1,1,0.5,0.3,0.3,1,0.54,0.5
51,1,0,0.5,0.3,0.3,0,0.5490196078431373,0.49019607843137253
52,0,1,0.5,0.3,0.3,0,0.5384615384615384,0.4807692307692308
53,1,1,0.5,0.3,0.3,1,0.5471698113207547,0.49056603773584906
54,0,0,0.5,0.3,0.3,1,0.5370370370370371,0.5
55,1,0,0.5,0.3,0.3,0,0.5454545454545454,0.4909090909090909
56,1,1,0.5,0.3,0.3,1,0.5535714285714286,0.5
57,1,0,0.5,0.3,0.3,0,0.5614035087719298,0.49122807017543857
58,1,1,0.5,0.3,0.3,1,0.5689655172413793,0.5
59,1,0,0.5,0.3,0.3,0,0.576271186440678,0.4915254237288136
60,1,1,0.5,0.3,0.3,1,0.5833333333333334,0.5
61,0,0,0.5,0.3,0.3,1,0.5737704918032787,0.5081967213114754
62,1,0,0.5,0.3,0.3,0,0.5806451612903226,0.5
63,0,1,0.5,0.3,0.3,0,0.5714285714285714,0.49206349206349204
64,1,0,0.5,0.3,0.3,0,0.578125,0.484375
65,0,1,0.5,0.3,0.3,0,0.5692307692307692,0.47692307692307695
66,1,1,0.5,0.3,0.3,1,0.5757575757575758,0.48484848484848486
67,0,1,0.5,0.3,0.3,0,0.5671641791044776,0.47761194029850745
68,0,0,0.5,0.3,0.3,1,0.5588235294117647,0.4852941176470588
69,1,0,0.5,0.3,0.3,0,0.5652173913043478,0.4782608695652174
70,1,1,0.5,0.3,0.3,1,0.5714285714285714,0.4857142857142857
71,1,0,0.5,0.3,0.3,0,0.5774647887323944,0.4788732394366197
72,1,1,0.5,0.3,0.3,1,0.5833333333333334,0.4861111111111111
73,0,1,0.5,0.3,0.3,0,0.5753424657534246,0.4794520547945205
74,0,0,0.5,0.3,0.3,1,0.5675675675675675,0.4864864864864865
75,0,1,0.5,0.3,0.3,0,0.56,0.48
76,1,1,0.5,0.3,0.3,1,0.5657894736842105,0.4868421052631579
77,0,1,0.5,0.3,0.3,0,0.5584415584415584,0.4805194805194805
78,0,1,0.5,0.3,0.3,0,0.5512820512820513,0.47435897435897434
79,1,0,0.5,0.3,0.3,0,0.5569620253164557,0.46835443037974683
80,0,0,0.5,0.3,0.3,1,0.55,0.475
81,0,0,0.5,0.3,0.3,1,0.5432098765432098,0.48148148148148145
82,0,1,0.5,0.3,0.3,0,0.5365853658536586,0.47560975609756095
83,1,0,0.5,0.3,0.3,0,0.54216867469879515,0.46987951807228917
84,0,0,0.5,0.3,0.3,1,0.5357142857142857,0.47619047619047616
85,0,1,0.5,0.3,0.3,0,0.5294117647058824,0.47058823529411764
86,1,1,0.5,0.3,0.3,1,0.5348837209302325,0.47674418604651164
87,0,1,0.5,0.3,0.3,0,0.5287356321839081,0.47126436781609193
88,1,0,0.5,0.3,0.3,0,0.5340909090909091,0.4659090909090909
89,1,0,0.5,0.3,0.3,0,0.5393258426966292,0.4606741573033708
90,1,1,0.5,0.3,0.3,1,0.5444444444444444,0.4666666666666667
91,0,1,0.5,0.3,0.3,0,0.5384615384615384,0.46153846153846156
92,1,1,0.5,0.3,0.3,1,0.5434782608695652,0.4673913043478261
93,0,1,0.5,0.3,0.3,0,0.5376344086021505,0.46236559139784944
94,0,1,0.5,0.3,0.3,0,0.5319148936170213,0.4574468085106383
95,1,0,0.5,0.3,0.3,0,0.5368421052631579,0.45263157894736844
96,1,1,0.5,0.3,0.3,1,0.5416666666666666,0.4583333333333333
97,0,1,0.5,0.3,0.3,0,0.5360824742268041,0.4536082474226804
98,0,1,0.5,0.3,0.3,0,0.5306122448979592,0.4489795918367347
99,1,0,0.5,0.3,0.3,0,0.5353535353535354,0.4444444444444444
100,1,1,0.5,0.3,0.3,1,0.54,0.45
101,1,0,0.5,0.3,0.3,0,0.5445544554455446,0.44554455445544555
102,0,0,0.5,0.3,0.3,1,0.5392156862745098,0.45098039215686275
103,1,0,0.5,0.3,0.3,0,0.5436893203883495,0.44660194174757284
104,0,1,0.5,0.3,0.3,0,0.5384615384615384,0.4423076923076923
105,1,0,0.5,0.3,0.3,0,0.5428571428571428,0.4380952380952381
106,1,0,0.5,0.3,0.3,0,0.5471698113207547,0.4339622641509434
107,1,0,0.5,0.3,0.3,0,0.5514018691588785,0.42990654205607476
